optimized_right_x,optimized_right_y,optimized_right_s,optimized_left_x,optimized_left_y,optimized_left_s
138.046,-89.5609,170.156,135.956,-83.9119,167.904
138.071,-88.7738,170.156,137.201,-83.8535,169.137
139.34,-90.1223,171.478,137.203,-83.7902,169.137
139.307,-91.0331,171.478,138.222,-84.1161,170.156
140.524,-89.2137,172.636,138.218,-84.2449,170.156
140.489,-90.0661,172.636,139.558,-84.109,171.478
141.6,-90.3066,173.768,139.561,-84.0278,171.478
141.6,-90.3066,173.768,140.726,-84.2662,172.636
142.61,-90.2823,174.838,140.728,-84.2264,172.636
142.61,-90.2856,174.838,141.879,-84.1818,173.768
143.694,-90.0932,175.946,141.877,-84.2233,173.768
143.698,-90.0414,175.946,143.03,-84.2067,174.838
144.931,-90.0262,177.119,142.884,-86.3268,174.838
144.988,-89.0962,177.119,143.983,-86.7346,175.946
146.139,-89.1083,178.227,143.998,-86.565,175.946
146.117,-89.9038,178.227,145.148,-86.4943,177.119
147.506,-90.2699,179.599,145.153,-86.4007,177.119
147.507,-90.2199,179.599,146.211,-86.4285,178.227
148.762,-90.0839,180.868,146.212,-86.385,178.227
148.787,-89.0219,180.868,147.564,-86.6021,179.599
149.743,-89.2231,181.913,147.563,-86.6844,179.599
149.734,-89.3223,181.913,148.841,-86.7145,180.868
150.804,-89.345,183.171,148.843,-86.6255,180.868
150.789,-89.4032,183.171,150.207,-84.1363,181.913
151.363,-89.914,184.174,150.129,-84.9937,181.913
151.063,-90.4771,184.174,152.406,-83.221,183.171
151.819,-90.6072,185.256,152.864,-81.469,183.171
151.934,-90.4741,185.256,155.285,-82.5394,184.174
151.31,-91.975,186.413,157.422,-84.1551,185.256
151.059,-92.1538,186.413,159.216,-86.3306,186.413
152.006,-92.4295,187.671,160.371,-88.8741,187.671
152.055,-92.4088,187.671,158.478,-89.6786,187.671
151.437,-93.4791,188.975,156.722,-92.3456,188.975
150.291,-93.7248,188.975,157.309,-92.2198,188.975
150.308,-94.4815,190.284,156.923,-93.9994,190.284
147.184,-95.4238,191.593,156.893,-94.0016,190.284
151.121,-95.4658,191.593,156.619,-95.5244,191.593
152.554,-96.7049,192.874,156.612,-95.5244,191.593
152.436,-96.6996,192.874,156.641,-96.8876,192.874
150.63,-97.8926,194.146,156.749,-96.8924,192.874
150.79,-97.8997,194.146,156.787,-98.1656,194.146
152.331,-99.2624,195.442,156.734,-98.1633,194.146
