optimized_right_x,optimized_right_y,optimized_right_s,optimized_left_x,optimized_left_y,optimized_left_s
248.066,59.8202,254.639,245.385,52.3892,255.898
246.756,62.238,255.898,245.377,52.3292,255.898
245.154,62.4031,257.232,244.162,52.4482,257.232
244.82,59.054,257.232,244.164,52.4754,257.232
243.236,57.2495,258.596,242.849,52.4876,258.596
243.253,57.4598,258.596,242.847,52.4569,258.596
241.985,59.9831,260.006,241.48,52.5496,260.006
242.165,62.6279,260.006,241.484,52.615,260.006
240.669,62.7113,261.415,240.109,52.5987,261.415
239.221,62.6768,262.787,240.116,52.7381,261.415
237.823,62.7337,264.155,238.76,52.4554,262.787
236.48,62.7863,265.489,238.764,52.534,262.787
235.151,62.8367,266.81,237.297,49.7756,264.155
233.796,62.8863,268.157,237.255,48.7452,264.155
232.39,62.9351,269.55,235.932,48.797,265.489
230.94,62.9821,270.985,234.62,48.8467,266.81
229.44,63.1268,272.47,233.284,48.8956,268.157
227.941,63.1666,273.947,232.029,52.5414,269.55
226.905,63.1916,274.966,232.035,52.7287,269.55
225.85,63.2156,276.011,230.615,52.9592,270.985
224.782,63.2381,277.068,230.633,53.5326,270.985
224.727,60.6235,277.068,229.081,51.0653,272.47
223.62,58.4736,278.125,229.02,49.033,272.47
223.633,59.1293,278.125,227.567,49.0715,273.947
222.583,59.1476,279.17,226.564,49.0957,274.966
222.583,59.1544,279.17,225.53,49.1192,276.011
221.549,58.9136,280.197,224.485,49.1412,277.068
221.551,59.0367,280.197,224.554,52.4217,277.068
220.543,59.1446,281.204,223.535,54.0729,278.125
220.541,58.997,281.204,223.534,54.0143,278.125
219.532,59.0121,282.21,222.463,52.3136,279.17
219.519,58.1119,282.21,222.409,49.1793,279.17
218.08,59.8194,283.67,221.388,49.1962,280.197
218.129,63.3456,283.67,220.387,49.2119,281.204
216.645,60.765,285.115,219.385,49.227,282.21
216.631,59.6953,285.115,217.934,49.247,283.67
215.245,58.6028,286.487,216.494,49.266,285.115
215.248,58.7883,286.487,216.537,52.547,285.115
213.895,59.1241,287.846,215.189,54.4229,286.487
213.901,59.6024,287.846,215.178,53.5936,286.487
212.651,63.4212,289.155,213.817,53.6127,287.846
211.352,63.4399,290.452,213.825,54.1136,287.846
210.049,63.4574,291.748,212.477,51.5667,289.155
208.721,63.4739,293.07,212.444,49.3227,289.155
208.712,62.7651,293.07,211.149,49.3413,290.452
207.301,60.041,294.442,209.86,49.3586,291.748
207.299,59.8418,294.442,208.545,49.375,293.07
205.918,62.3893,295.843,208.558,50.4062,293.07
205.929,63.5032,295.843,207.227,53.4025,294.442
204.477,63.5166,297.29,207.224,53.1776,294.442
203.041,63.5294,298.725,205.828,53.1912,295.843
201.616,63.5431,300.155,205.826,53.0037,295.843
201.599,61.8573,300.155,204.348,49.4172,297.29
200.138,59.7756,301.602,202.915,49.43,298.725
200.142,60.0756,301.602,201.48,49.4438,300.155
198.685,58.8691,303.05,200.019,49.4607,301.602
198.688,59.0982,303.05,200.042,51.4352,301.602
197.231,59.1192,304.51,198.618,53.937,303.05
197.231,59.174,304.51,198.622,54.2222,303.05
195.816,59.1954,305.927,197.131,52.22,304.51
195.816,59.1838,305.927,197.092,49.5015,304.51
194.37,59.2062,307.375,195.67,49.5231,305.927
194.369,59.1647,307.375,194.219,49.5456,307.375
192.946,59.1864,308.797,192.8,49.5672,308.797
192.946,59.1847,308.797,191.373,49.5873,310.232
191.508,59.205,310.232,191.412,52.3585,310.232
191.501,58.6672,310.232,190.004,54.3672,311.671
190.093,61.4823,311.671,190.003,54.2954,311.671
190.121,63.7041,311.671,188.545,52.2059,313.106
188.68,63.6211,313.106,188.515,49.6221,313.106
187.244,63.6377,314.541,187.082,49.6387,314.541
185.876,63.654,315.911,185.709,49.655,315.911
184.597,63.67,317.195,184.422,49.6711,317.195
183.395,63.6841,318.39,183.232,49.685,318.39
182.251,63.6956,319.523,183.259,52.0286,318.39
181.122,63.7056,320.644,182.157,54.3554,319.523
179.987,63.8151,321.777,182.151,53.6959,319.523
178.873,63.8294,322.922,181.03,53.3421,320.644
177.843,63.8542,324.029,181.028,53.106,320.644
176.611,60.8144,325.295,179.869,49.7156,321.777
175.603,60.9416,326.579,178.693,49.7306,322.922
175.04,61.1385,327.761,177.51,49.7581,324.029
174.949,61.2687,328.68,176.061,49.8281,325.295
174.82,61.4596,329.661,174.321,50.0165,326.579
174.393,60.9004,329.661,174.71,53.3278,326.579
173.421,60.6043,330.743,173.028,53.6951,327.761
173.563,60.7275,330.743,172.144,50.4229,327.761
173.189,61.1741,331.857,170.024,51.3215,328.68
173.043,61.0951,331.857,168.152,52.7109,329.661
173.229,61.9333,333.028,166.406,54.4964,330.743
